Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Payment_Date,Amount_Billed,Discount,Amount_Received,Payment_Method,Salesperson_ID,Region,Is_Duplicate,Is_Leaked,Leakage_Type
INV00226,CUST0022,2023-06-14,2023-06-29,2023-07-20,36896,0.0,36896.0,UPI,SP012,South,0,0,
INV00227,CUST0143,2023-12-28,2024-01-12,2024-01-12,21725,0.0,21725.0,Cash,SP004,West,1,1,Duplicate
INV00228,CUST0091,2023-05-14,2023-06-28,2023-07-23,34402,0.0,34402.0,UPI,SP010,East,0,0,
INV00229,CUST0091,2023-11-05,2023-11-20,2023-11-20,13646,0.0,12135.05,Bank Transfer,SP005,West,0,1,Underpayment
INV00230,CUST0058,2023-07-09,2023-07-24,2023-07-22,41397,0.0,41397.0,Cash,SP004,East,0,0,
INV00231,CUST0147,2023-07-12,2023-07-27,2023-07-27,24250,0.0,23579.38,UPI,SP020,East,0,1,Underpayment
INV00232,CUST0008,2023-09-24,2023-10-09,2023-10-17,29063,2906.3,26156.7,Cash,SP011,East,0,0,
INV00233,CUST0002,2023-08-15,2023-08-30,,33769,0.0,0.0,Card,SP003,South,0,1,Missing Payment
INV00234,CUST0190,2023-03-10,2023-04-24,2023-04-21,28863,0.0,28863.0,UPI,SP017,South,0,0,
INV00235,CUST0097,2023-08-15,2023-09-14,2023-09-10,36987,0.0,36987.0,Cash,SP006,East,0,0,
INV00236,CUST0080,2023-07-20,2023-09-03,2023-09-03,37921,0.0,37921.0,UPI,SP002,South,0,0,
INV00237,CUST0041,2023-05-09,2023-06-23,2023-07-18,39008,0.0,39008.0,UPI,SP009,West,0,0,
INV00238,CUST0170,2023-02-08,2023-03-10,2023-03-10,29354,4403.1,22714.160000000003,Card,SP014,East,0,1,Underpayment
INV00239,CUST0056,2023-04-12,2023-05-27,2023-05-25,28393,0.0,28393.0,Cash,SP014,North,0,0,
INV00240,CUST0073,2023-11-01,2023-12-16,2024-01-02,40772,0.0,40772.0,Card,SP017,East,0,0,
INV00241,CUST0012,2023-10-30,2023-11-14,2023-11-14,25491,8831.23,16659.77,UPI,SP001,South,0,1,Over-discount
INV00242,CUST0078,2023-05-29,2023-06-13,2023-06-19,16344,0.0,16344.0,Cash,SP010,East,0,0,
INV00243,CUST0031,2023-07-19,2023-08-03,2023-08-30,20896,3134.4,17761.6,Card,SP006,South,0,0,
INV00244,CUST0098,2023-12-31,2024-02-14,2024-02-14,32935,0.0,32935.0,Bank Transfer,SP017,East,1,1,Duplicate
INV00245,CUST0019,2023-10-09,2023-11-08,2023-11-04,24541,6135.25,18405.75,UPI,SP014,North,0,0,
INV00246,CUST0118,2023-01-07,2023-01-22,2023-01-20,9232,0.0,9232.0,Card,SP019,West,0,0,
INV00247,CUST0182,2023-08-03,2023-09-17,2023-09-17,39268,14486.35,24781.65,Cash,SP004,West,0,1,Over-discount
INV00248,CUST0006,2023-04-13,2023-05-13,2023-05-10,26776,0.0,26776.0,Card,SP012,North,0,0,
INV00249,CUST0112,2023-07-07,2023-07-22,2023-07-21,18409,920.45,17488.55,Card,SP019,West,0,0,
INV00250,CUST0135,2023-07-02,2023-07-17,2023-07-17,28510,0.0,28510.0,Cash,SP011,South,0,0,
INV00251,CUST0086,2023-01-04,2023-01-19,2023-02-04,20317,0.0,20317.0,UPI,SP017,South,0,0,
INV00252,CUST0199,2023-04-18,2023-05-18,2023-05-17,20229,0.0,20229.0,Bank Transfer,SP008,North,0,0,
INV00253,CUST0038,2023-09-08,2023-10-08,2023-10-06,34430,0.0,34430.0,Bank Transfer,SP020,South,0,0,
INV00254,CUST0195,2023-02-08,2023-03-25,2023-03-25,46773,0.0,45268.17,Bank Transfer,SP016,West,0,1,Underpayment
INV00255,CUST0194,2023-09-02,2023-10-17,2023-10-17,17984,0.0,17984.0,Card,SP019,East,0,0,
INV00256,CUST0161,2023-09-23,2023-10-23,2023-10-19,44837,0.0,44837.0,Card,SP003,West,0,0,
INV00257,CUST0114,2023-03-06,2023-04-20,2023-04-19,37733,0.0,37733.0,Cash,SP019,North,0,0,
INV00258,CUST0091,2023-11-20,2024-01-04,2024-01-04,37913,0.0,37913.0,Cash,SP015,West,0,0,
INV00259,CUST0010,2023-03-14,2023-03-29,2023-04-10,9494,0.0,9494.0,Cash,SP003,North,0,0,
INV00260,CUST0158,2023-07-06,2023-08-20,2023-08-17,48001,0.0,48001.0,Card,SP015,North,0,0,
INV00261,CUST0116,2023-07-17,2023-08-31,2023-08-31,5806,1451.5,4354.5,Bank Transfer,SP011,West,1,1,Duplicate
INV00262,CUST0129,2023-01-11,2023-01-26,2023-01-23,34757,0.0,34757.0,Card,SP004,East,0,0,
INV00263,CUST0183,2023-09-17,2023-10-02,2023-10-02,20934,0.0,20133.15,Bank Transfer,SP002,South,0,1,Underpayment
INV00264,CUST0182,2023-04-17,2023-05-17,2023-05-17,22320,0.0,20944.69,Bank Transfer,SP012,East,0,1,Underpayment
INV00265,CUST0073,2023-09-18,2023-10-18,2023-10-18,13245,5106.62,8138.38,Cash,SP020,North,0,1,Over-discount
INV00266,CUST0162,2023-08-29,2023-10-13,2023-10-12,31172,0.0,31172.0,UPI,SP011,North,0,0,
INV00267,CUST0143,2023-03-03,2023-04-17,2023-04-13,29578,4436.7,25141.3,Cash,SP009,South,0,0,
INV00268,CUST0086,2023-03-30,2023-04-14,2023-04-14,42443,0.0,42443.0,Bank Transfer,SP012,East,0,0,
INV00269,CUST0168,2023-11-19,2024-01-03,2024-01-03,48642,19025.36,29616.64,Card,SP005,North,0,1,Over-discount
INV00270,CUST0080,2023-11-28,2024-01-12,2024-01-17,33841,5076.15,28764.85,Cash,SP005,North,0,0,
INV00271,CUST0166,2023-08-14,2023-09-28,2023-09-26,30559,0.0,30559.0,Cash,SP001,East,0,0,
INV00272,CUST0080,2023-06-25,2023-07-10,2023-07-06,46873,0.0,46873.0,Cash,SP016,South,0,0,
INV00273,CUST0058,2023-10-11,2023-10-26,2023-10-22,25420,1271.0,24149.0,UPI,SP010,North,0,0,
INV00274,CUST0130,2023-08-12,2023-09-26,2023-10-04,7396,1849.0,5547.0,UPI,SP011,South,0,0,
INV00275,CUST0153,2023-12-20,2024-01-19,2024-01-17,11183,0.0,11183.0,Bank Transfer,SP006,South,0,0,
INV00276,CUST0185,2023-12-02,2024-01-01,2024-01-01,24623,0.0,24623.0,Card,SP012,South,0,0,
INV00277,CUST0114,2023-09-26,2023-11-10,2023-11-10,38130,0.0,38130.0,Card,SP008,South,1,1,Duplicate
INV00278,CUST0080,2023-12-22,2024-01-21,2024-01-17,25670,0.0,25670.0,Cash,SP019,West,0,0,
INV00279,CUST0119,2023-08-23,2023-09-22,2023-09-22,14017,2817.82,11199.18,Card,SP006,South,0,1,Over-discount
INV00280,CUST0155,2023-06-09,2023-06-24,2023-06-24,27890,0.0,27890.0,UPI,SP016,East,1,1,Duplicate
INV00281,CUST0142,2023-03-23,2023-04-07,2023-04-07,23787,0.0,22640.28,UPI,SP010,North,0,1,Underpayment
INV00282,CUST0196,2023-08-12,2023-08-27,,35220,0.0,0.0,Card,SP017,South,0,1,Missing Payment
INV00283,CUST0112,2023-01-17,2023-02-01,2023-01-28,36966,0.0,36966.0,Card,SP012,North,0,0,
INV00284,CUST0107,2023-06-12,2023-06-27,2023-06-27,6007,0.0,4153.83,Cash,SP008,West,0,1,Underpayment
INV00285,CUST0021,2023-08-12,2023-09-11,2023-09-16,18281,0.0,18281.0,UPI,SP011,North,0,0,
INV00286,CUST0183,2023-10-05,2023-11-19,2023-11-19,18507,0.0,15638.76,Bank Transfer,SP005,North,0,1,Underpayment
INV00287,CUST0074,2023-07-11,2023-08-10,2023-08-11,19859,0.0,19859.0,Bank Transfer,SP016,West,0,0,
INV00288,CUST0158,2023-01-22,2023-02-06,2023-02-06,25953,10330.06,15622.94,UPI,SP009,South,0,1,Over-discount
INV00289,CUST0039,2023-06-24,2023-08-08,2023-08-28,29860,0.0,29860.0,Card,SP004,East,0,0,
INV00290,CUST0061,2023-01-07,2023-02-06,2023-02-04,49064,0.0,49064.0,UPI,SP008,West,0,0,
INV00291,CUST0164,2023-02-27,2023-04-13,2023-04-09,35678,0.0,35678.0,UPI,SP004,West,0,0,
INV00292,CUST0153,2023-01-04,2023-02-18,2023-02-18,19288,5890.65,13397.35,Bank Transfer,SP005,East,0,1,Over-discount
INV00293,CUST0110,2023-10-12,2023-10-27,2023-10-27,15396,0.0,12963.94,Cash,SP008,West,0,1,Underpayment
INV00294,CUST0048,2023-03-25,2023-05-09,2023-05-09,8093,3177.69,4915.3099999999995,UPI,SP017,East,0,1,Over-discount
INV00295,CUST0018,2023-04-02,2023-05-17,2023-05-15,38756,7751.2,31004.8,UPI,SP013,West,0,0,
INV00296,CUST0012,2023-03-25,2023-05-09,,39450,0.0,0.0,Cash,SP009,North,0,1,Missing Payment
INV00297,CUST0092,2023-09-14,2023-09-29,2023-09-25,17857,1785.7,16071.3,Bank Transfer,SP004,East,0,0,
INV00298,CUST0035,2023-06-12,2023-06-27,2023-07-15,31431,3143.1,28287.9,Cash,SP006,West,0,0,
INV00299,CUST0179,2023-09-28,2023-10-28,,28019,0.0,0.0,Bank Transfer,SP005,North,0,1,Missing Payment
INV00300,CUST0184,2023-05-25,2023-06-24,2023-06-24,41444,0.0,38832.04,Cash,SP007,North,0,1,Underpayment
INV00301,CUST0052,2023-07-18,2023-08-02,2023-08-02,22343,0.0,22343.0,Cash,SP017,West,1,1,Duplicate
INV00302,CUST0140,2023-02-15,2023-03-17,2023-03-17,5526,0.0,5526.0,UPI,SP007,East,0,0,
INV00303,CUST0092,2023-08-24,2023-09-08,2023-09-05,39531,0.0,39531.0,Cash,SP009,North,0,0,
INV00304,CUST0095,2023-11-15,2023-12-15,2023-12-23,10109,0.0,10109.0,Card,SP013,East,0,0,
INV00305,CUST0048,2023-03-05,2023-04-04,2023-04-03,25172,0.0,25172.0,Card,SP012,East,0,0,
INV00306,CUST0022,2023-04-05,2023-05-20,2023-05-21,46125,0.0,46125.0,UPI,SP014,South,0,0,
INV00307,CUST0140,2023-04-12,2023-05-12,2023-05-21,35087,0.0,35087.0,UPI,SP003,East,0,0,
INV00308,CUST0170,2023-03-17,2023-04-16,2023-04-13,43559,0.0,43559.0,Card,SP020,West,0,0,
INV00309,CUST0043,2023-05-28,2023-07-12,2023-07-09,40488,0.0,40488.0,Cash,SP015,North,0,0,
INV00310,CUST0187,2023-12-19,2024-01-18,2024-01-18,11368,0.0,11368.0,Card,SP009,North,0,0,
INV00311,CUST0020,2023-03-18,2023-05-02,2023-05-01,48201,12050.25,36150.75,Card,SP012,South,0,0,
INV00312,CUST0008,2023-05-23,2023-06-07,2023-06-15,8041,0.0,8041.0,Card,SP002,South,0,0,
INV00313,CUST0018,2023-11-13,2023-11-28,2023-12-07,43850,10962.5,32887.5,Cash,SP012,West,0,0,
INV00314,CUST0146,2023-12-25,2024-01-09,2024-01-09,31015,0.0,31015.0,Bank Transfer,SP015,East,1,1,Duplicate
INV00315,CUST0096,2023-11-24,2023-12-24,2023-12-24,31289,0.0,29258.36,Bank Transfer,SP017,East,0,1,Underpayment
INV00316,CUST0102,2023-01-07,2023-02-06,2023-02-05,38226,9556.5,28669.5,Cash,SP008,North,0,0,
INV00317,CUST0007,2023-01-22,2023-03-08,2023-03-05,13601,0.0,13601.0,Card,SP017,West,0,0,
INV00318,CUST0144,2023-12-28,2024-01-12,2024-01-09,41877,0.0,41877.0,Cash,SP015,South,0,0,
INV00319,CUST0157,2023-01-25,2023-02-24,2023-02-21,18612,0.0,18612.0,Card,SP007,North,0,0,
INV00320,CUST0035,2023-06-22,2023-07-07,2023-07-05,23311,3496.65,19814.35,Bank Transfer,SP015,North,0,0,
INV00321,CUST0175,2023-10-27,2023-11-26,2023-12-01,25049,0.0,25049.0,Cash,SP003,East,0,0,
INV00322,CUST0077,2023-12-18,2024-01-02,2023-12-31,7920,0.0,7920.0,Bank Transfer,SP012,South,0,0,
INV00323,CUST0032,2023-02-04,2023-02-19,2023-02-16,44004,0.0,44004.0,Bank Transfer,SP016,North,0,0,
INV00324,CUST0093,2023-11-01,2023-12-16,2023-12-13,12005,2401.0,9604.0,Cash,SP015,South,0,0,
INV00325,CUST0157,2023-10-20,2023-11-04,2023-11-04,17803,0.0,16040.89,Cash,SP013,West,0,1,Underpayment
INV00326,CUST0135,2023-02-19,2023-03-21,2023-03-17,20282,0.0,20282.0,UPI,SP005,East,0,0,
INV00327,CUST0165,2023-12-20,2024-01-04,2024-01-08,27015,0.0,27015.0,Card,SP017,East,0,0,
INV00328,CUST0033,2023-09-19,2023-11-03,2023-10-30,17201,4300.25,12900.75,Bank Transfer,SP005,West,0,0,
INV00329,CUST0129,2023-09-25,2023-10-10,2023-10-13,38297,0.0,38297.0,Bank Transfer,SP010,South,0,0,
INV00330,CUST0042,2023-10-09,2023-11-08,2023-11-18,24975,0.0,24975.0,Bank Transfer,SP012,East,0,0,
INV00331,CUST0021,2023-01-14,2023-02-13,2023-02-09,27861,0.0,27861.0,Cash,SP005,East,0,0,
INV00332,CUST0158,2023-02-10,2023-03-27,2023-03-27,40133,0.0,40133.0,Bank Transfer,SP019,South,0,0,
INV00333,CUST0044,2023-03-25,2023-05-09,2023-06-03,46089,0.0,46089.0,Cash,SP019,North,0,0,
INV00334,CUST0008,2023-01-28,2023-02-12,2023-02-12,7113,0.0,7113.0,Cash,SP007,West,0,0,
INV00335,CUST0159,2023-06-13,2023-07-28,2023-07-27,17588,0.0,17588.0,Card,SP018,East,0,0,
INV00336,CUST0165,2023-07-14,2023-08-13,2023-08-12,38397,0.0,38397.0,Bank Transfer,SP013,East,0,0,
INV00337,CUST0117,2023-11-28,2023-12-13,2023-12-11,24816,0.0,24816.0,UPI,SP006,West,0,0,
INV00338,CUST0107,2023-01-01,2023-01-31,2023-01-31,48320,0.0,48320.0,Bank Transfer,SP011,South,0,0,
INV00339,CUST0081,2023-04-17,2023-06-01,2023-06-01,11116,0.0,8852.54,Cash,SP013,South,0,1,Underpayment
INV00340,CUST0195,2023-11-08,2023-12-08,2023-12-04,22774,4554.8,18219.2,UPI,SP011,South,0,0,
INV00341,CUST0120,2023-11-30,2023-12-15,2023-12-14,21001,0.0,21001.0,Card,SP008,South,0,0,
INV00342,CUST0025,2023-10-12,2023-10-27,2023-10-23,20360,0.0,20360.0,Card,SP020,West,0,0,
INV00343,CUST0064,2023-02-28,2023-03-15,2023-03-27,44748,0.0,44748.0,Cash,SP007,South,0,0,
INV00344,CUST0128,2023-10-03,2023-11-17,2023-11-16,40057,6008.55,34048.45,Card,SP010,West,0,0,
INV00345,CUST0006,2023-08-05,2023-08-20,2023-09-13,28857,4328.55,24528.45,Card,SP008,South,0,0,
INV00346,CUST0150,2023-06-27,2023-07-27,2023-07-23,14110,0.0,14110.0,UPI,SP010,West,0,0,
INV00347,CUST0153,2023-11-04,2023-12-19,2024-01-06,6969,0.0,6969.0,Card,SP010,North,0,0,
INV00348,CUST0028,2023-12-07,2024-01-06,2024-01-02,46974,0.0,46974.0,Cash,SP012,West,0,0,
INV00349,CUST0094,2023-03-27,2023-04-11,2023-04-29,43006,6450.9,36555.1,UPI,SP019,South,0,0,
INV00350,CUST0093,2023-05-25,2023-07-09,2023-07-21,29089,2908.9,26180.1,UPI,SP013,West,0,0,
INV00351,CUST0196,2023-11-24,2024-01-08,2024-01-27,42208,0.0,42208.0,UPI,SP005,North,0,0,
INV00352,CUST0101,2023-10-14,2023-11-13,2023-12-11,24508,0.0,24508.0,Cash,SP005,South,0,0,
INV00353,CUST0155,2023-07-11,2023-08-25,2023-08-25,45901,18299.23,27601.77,UPI,SP002,North,0,1,Over-discount
INV00354,CUST0036,2023-09-26,2023-11-10,2023-11-08,32208,0.0,32208.0,Card,SP017,West,0,0,
INV00355,CUST0039,2023-11-20,2024-01-04,2024-01-10,40941,0.0,40941.0,Bank Transfer,SP011,East,0,0,
INV00356,CUST0042,2023-03-23,2023-04-22,2023-04-20,36116,0.0,36116.0,Cash,SP019,East,0,0,
INV00357,CUST0130,2023-05-09,2023-06-23,2023-07-14,6367,0.0,6367.0,Card,SP019,East,0,0,
INV00358,CUST0122,2023-05-23,2023-06-07,2023-06-03,28616,0.0,28616.0,Cash,SP004,West,0,0,
INV00359,CUST0150,2023-11-12,2023-12-12,2023-12-12,36324,0.0,36324.0,UPI,SP020,West,0,0,
INV00360,CUST0068,2023-10-18,2023-12-02,2023-12-10,27443,0.0,27443.0,Bank Transfer,SP002,West,0,0,
INV00361,CUST0044,2023-04-20,2023-06-04,2023-06-03,30537,0.0,30537.0,Card,SP005,South,0,0,
INV00362,CUST0009,2023-11-24,2024-01-08,2024-01-08,40631,10157.75,30473.25,UPI,SP007,North,1,1,Duplicate
INV00363,CUST0113,2023-08-09,2023-09-08,2023-09-04,6177,0.0,6177.0,Bank Transfer,SP014,South,0,0,
INV00364,CUST0106,2023-10-27,2023-12-11,2023-12-10,48790,0.0,48790.0,Card,SP002,South,0,0,
INV00365,CUST0133,2023-12-30,2024-01-14,2024-01-14,18178,0.0,16600.84,Cash,SP016,West,0,1,Underpayment
INV00366,CUST0081,2023-12-02,2023-12-17,2023-12-15,32764,4914.6,27849.4,Cash,SP018,East,0,0,
INV00367,CUST0174,2023-02-20,2023-04-06,2023-04-04,49814,0.0,49814.0,Cash,SP020,West,0,0,
INV00368,CUST0050,2023-10-17,2023-11-01,2023-10-30,11012,0.0,11012.0,Cash,SP008,East,0,0,
INV00369,CUST0198,2023-06-06,2023-07-06,2023-07-16,11894,0.0,11894.0,Bank Transfer,SP016,East,0,0,
INV00370,CUST0123,2023-06-07,2023-07-07,,47641,0.0,0.0,Cash,SP010,North,0,1,Missing Payment
INV00371,CUST0147,2023-03-31,2023-05-15,2023-05-25,25829,0.0,25829.0,Card,SP013,East,0,0,
INV00372,CUST0198,2023-02-08,2023-02-23,2023-02-23,12052,0.0,12052.0,UPI,SP010,North,0,0,
INV00373,CUST0089,2023-10-25,2023-11-24,2023-11-24,29611,0.0,29611.0,Cash,SP016,South,0,0,
INV00374,CUST0052,2023-06-21,2023-08-05,2023-08-01,10495,0.0,10495.0,Cash,SP005,North,0,0,
INV00375,CUST0158,2023-04-28,2023-06-12,2023-06-12,39068,7813.6,31254.4,Bank Transfer,SP008,North,0,0,
INV00376,CUST0172,2023-09-28,2023-11-12,2023-11-11,21393,0.0,21393.0,Bank Transfer,SP002,North,0,0,
INV00377,CUST0106,2023-03-13,2023-04-12,2023-04-08,11295,0.0,11295.0,Card,SP004,South,0,0,
INV00378,CUST0002,2023-03-09,2023-04-23,2023-04-22,44575,2228.75,42346.25,Card,SP016,West,0,0,
INV00379,CUST0167,2023-12-11,2023-12-26,2023-12-25,5145,0.0,5145.0,Cash,SP010,North,0,0,
INV00380,CUST0197,2023-03-10,2023-03-25,2023-03-25,31160,7582.72,23577.28,Bank Transfer,SP018,North,0,1,Over-discount
INV00381,CUST0045,2023-05-30,2023-06-29,2023-06-27,16695,0.0,16695.0,UPI,SP013,West,0,0,
INV00382,CUST0048,2023-05-18,2023-07-02,2023-07-27,14160,0.0,14160.0,UPI,SP001,East,0,0,
INV00383,CUST0146,2023-09-15,2023-10-30,2023-11-02,22727,0.0,22727.0,Cash,SP010,West,0,0,
INV00384,CUST0165,2023-02-11,2023-03-28,2023-04-08,37117,0.0,37117.0,Card,SP005,West,0,0,
INV00385,CUST0070,2023-10-07,2023-10-22,2023-10-28,34371,0.0,34371.0,Cash,SP006,West,0,0,
INV00386,CUST0166,2023-02-11,2023-03-13,2023-03-09,36007,0.0,36007.0,Bank Transfer,SP001,East,0,0,
INV00387,CUST0076,2023-12-19,2024-02-02,2024-01-31,12843,0.0,12843.0,Bank Transfer,SP006,West,0,0,
INV00388,CUST0110,2023-03-11,2023-04-25,2023-04-22,7472,0.0,7472.0,UPI,SP013,North,0,0,
INV00389,CUST0048,2023-05-10,2023-05-25,2023-05-21,10051,1507.65,8543.35,Cash,SP008,North,0,0,
INV00390,CUST0067,2023-09-21,2023-10-21,2023-10-17,39503,0.0,39503.0,Card,SP009,East,0,0,
INV00391,CUST0078,2023-02-27,2023-04-13,2023-04-10,45194,0.0,45194.0,UPI,SP009,East,0,0,
INV00392,CUST0178,2023-09-15,2023-09-30,2023-09-27,14686,0.0,14686.0,UPI,SP015,East,0,0,
INV00393,CUST0041,2023-02-05,2023-03-07,2023-03-07,47828,0.0,46901.81,Cash,SP004,East,0,1,Underpayment
INV00394,CUST0095,2023-04-16,2023-05-31,2023-05-31,28197,0.0,26828.07,Bank Transfer,SP005,West,0,1,Underpayment
INV00395,CUST0040,2023-05-16,2023-06-15,2023-06-12,44891,0.0,44891.0,Cash,SP014,West,0,0,
INV00396,CUST0194,2023-04-25,2023-06-09,2023-06-09,34301,8575.25,25725.75,Bank Transfer,SP008,North,1,1,Duplicate
INV00397,CUST0135,2023-12-30,2024-01-29,2024-01-28,23752,4750.4,19001.6,Cash,SP003,North,0,0,
INV00398,CUST0016,2023-08-19,2023-10-03,2023-10-03,9895,0.0,7439.93,Bank Transfer,SP019,South,0,1,Underpayment
INV00399,CUST0043,2023-08-14,2023-09-13,2023-09-12,21163,0.0,21163.0,Card,SP004,South,0,0,
INV00400,CUST0184,2023-12-27,2024-02-10,2024-02-21,40585,6087.75,34497.25,UPI,SP017,West,0,0,
INV00401,CUST0015,2023-11-19,2023-12-19,2023-12-19,43067,0.0,43067.0,Card,SP015,North,1,1,Duplicate
INV00402,CUST0144,2023-11-07,2023-12-07,2023-12-04,29837,7459.25,22377.75,Cash,SP001,West,0,0,
INV00403,CUST0066,2023-04-11,2023-04-26,2023-04-26,29819,0.0,29819.0,Bank Transfer,SP019,North,1,1,Duplicate
INV00404,CUST0012,2023-02-11,2023-03-13,2023-03-23,30169,0.0,30169.0,UPI,SP018,North,0,0,
INV00405,CUST0018,2023-06-07,2023-07-07,2023-07-07,12629,0.0,11367.3,Cash,SP014,South,0,1,Underpayment
INV00406,CUST0197,2023-03-14,2023-03-29,2023-03-28,17686,0.0,17686.0,Card,SP012,West,0,0,
INV00407,CUST0115,2023-07-25,2023-08-24,2023-08-24,43675,0.0,43675.0,UPI,SP018,South,1,1,Duplicate
INV00408,CUST0168,2023-10-08,2023-11-07,2023-11-03,34984,0.0,34984.0,Bank Transfer,SP018,West,0,0,
INV00409,CUST0136,2023-01-25,2023-02-09,2023-02-08,10772,0.0,10772.0,Bank Transfer,SP001,North,0,0,
INV00410,CUST0077,2023-01-25,2023-02-24,2023-02-21,36822,9205.5,27616.5,Card,SP018,West,0,0,
INV00411,CUST0059,2023-05-21,2023-06-05,2023-06-02,13734,0.0,13734.0,Cash,SP005,East,0,0,
INV00412,CUST0049,2023-06-09,2023-07-24,2023-08-16,23268,0.0,23268.0,UPI,SP014,North,0,0,
INV00413,CUST0062,2023-10-14,2023-10-29,2023-10-29,44922,0.0,44922.0,UPI,SP020,North,0,0,
INV00414,CUST0115,2023-05-10,2023-06-24,2023-07-09,41618,0.0,41618.0,UPI,SP008,North,0,0,
INV00415,CUST0103,2023-03-24,2023-04-23,2023-04-21,49936,0.0,49936.0,Bank Transfer,SP002,South,0,0,
INV00416,CUST0129,2023-09-20,2023-10-20,2023-10-24,36823,0.0,36823.0,Cash,SP019,East,0,0,
INV00417,CUST0061,2023-04-13,2023-05-13,2023-05-09,28312,0.0,28312.0,Bank Transfer,SP014,East,0,0,
INV00418,CUST0071,2023-11-04,2023-11-19,2023-11-15,38187,0.0,38187.0,Bank Transfer,SP014,West,0,0,
INV00419,CUST0013,2023-04-26,2023-05-26,2023-05-24,10693,0.0,10693.0,Card,SP017,East,0,0,
INV00420,CUST0179,2023-04-02,2023-05-02,2023-05-24,32605,4890.75,27714.25,Bank Transfer,SP010,West,0,0,
INV00421,CUST0048,2023-05-13,2023-06-27,2023-06-23,9481,0.0,9481.0,Bank Transfer,SP008,East,0,0,
INV00422,CUST0182,2023-05-18,2023-06-02,2023-06-02,29022,0.0,29022.0,UPI,SP018,West,0,0,
INV00423,CUST0107,2023-01-13,2023-02-27,2023-03-20,27740,5548.0,22192.0,Bank Transfer,SP013,South,0,0,
INV00424,CUST0066,2023-12-04,2023-12-19,2023-12-16,5671,0.0,5671.0,UPI,SP015,East,0,0,
INV00425,CUST0024,2023-07-10,2023-08-24,2023-08-23,27420,6855.0,20565.0,Bank Transfer,SP002,East,0,0,
INV00426,CUST0097,2023-07-15,2023-08-29,2023-09-06,30121,0.0,30121.0,UPI,SP003,South,0,0,
INV00427,CUST0195,2023-08-15,2023-09-29,2023-09-29,19056,5306.69,13749.310000000001,Bank Transfer,SP016,South,0,1,Over-discount
INV00428,CUST0086,2023-02-11,2023-03-13,2023-03-13,48404,0.0,48404.0,Bank Transfer,SP007,North,0,0,
INV00429,CUST0192,2023-05-09,2023-06-08,2023-06-08,8631,0.0,8034.93,Bank Transfer,SP013,South,0,1,Underpayment
INV00430,CUST0142,2023-08-20,2023-09-19,2023-09-17,30364,3036.4,27327.6,Card,SP015,East,0,0,
INV00431,CUST0079,2023-08-02,2023-09-01,2023-08-28,28472,0.0,28472.0,Card,SP015,North,0,0,
INV00432,CUST0185,2023-03-10,2023-04-09,2023-04-05,35111,3511.1,31599.9,Bank Transfer,SP012,East,0,0,
INV00433,CUST0106,2023-07-19,2023-08-03,2023-08-01,33758,0.0,33758.0,Bank Transfer,SP005,North,0,0,
INV00434,CUST0067,2023-06-01,2023-07-16,2023-08-11,16280,3256.0,13024.0,Card,SP010,South,0,0,
INV00435,CUST0051,2023-08-16,2023-09-15,2023-09-15,14866,743.3,14122.7,Card,SP019,South,1,1,Duplicate
INV00436,CUST0128,2023-01-28,2023-03-14,2023-03-13,33138,0.0,33138.0,Cash,SP009,West,0,0,
INV00437,CUST0186,2023-02-07,2023-03-24,,33270,0.0,0.0,Card,SP015,South,0,1,Missing Payment
INV00438,CUST0188,2023-08-11,2023-09-10,2023-09-10,40144,0.0,40144.0,Bank Transfer,SP018,West,0,0,
INV00439,CUST0048,2023-10-19,2023-12-03,2023-12-03,37125,0.0,37125.0,UPI,SP017,North,0,0,
INV00440,CUST0020,2023-04-29,2023-06-13,2023-06-10,25669,0.0,25669.0,UPI,SP014,South,0,0,
INV00441,CUST0162,2023-05-20,2023-06-04,2023-06-25,10978,0.0,10978.0,Bank Transfer,SP001,South,0,0,
INV00442,CUST0130,2023-06-09,2023-07-09,2023-07-20,8983,898.3,8084.7,UPI,SP020,West,0,0,
INV00443,CUST0169,2023-01-10,2023-02-09,2023-02-07,28953,0.0,28953.0,UPI,SP018,West,0,0,
INV00444,CUST0004,2023-11-30,2023-12-15,2023-12-12,44896,0.0,44896.0,Cash,SP018,East,0,0,
INV00445,CUST0005,2023-08-01,2023-09-15,2023-09-15,16435,5409.78,11025.220000000001,Card,SP006,North,0,1,Over-discount
INV00446,CUST0025,2023-05-02,2023-06-16,2023-06-12,15736,0.0,15736.0,Bank Transfer,SP007,East,0,0,
INV00447,CUST0091,2023-05-29,2023-06-28,2023-07-05,20997,3149.55,17847.45,UPI,SP012,West,0,0,
INV00448,CUST0118,2023-05-31,2023-07-15,2023-07-13,19571,0.0,19571.0,Bank Transfer,SP010,North,0,0,
INV00449,CUST0168,2023-12-11,2024-01-25,2024-01-27,48541,0.0,48541.0,UPI,SP013,West,0,0,
INV00450,CUST0097,2023-01-29,2023-03-15,2023-03-12,29858,4478.7,25379.3,UPI,SP001,South,0,0,
INV00451,CUST0022,2023-10-05,2023-11-04,2023-11-07,8754,0.0,8754.0,Cash,SP019,North,0,0,
INV00452,CUST0136,2023-07-10,2023-07-25,2023-08-01,23037,0.0,23037.0,Bank Transfer,SP019,West,0,0,
